timestamp,open,high,low,close,volume
1764205260000,90407.52,90500.0,90390.43,90491.81,11.41737
1764205320000,90491.8,90550.73,90488.79,90550.73,15.77873
1764205380000,90550.73,90650.0,90526.54,90640.72,41.92959
1764205440000,90640.71,90687.34,90604.27,90664.39,40.23816
1764205500000,90664.39,90931.0,90664.39,90832.35,111.57308
1764205560000,90832.35,90835.58,90768.65,90817.34,36.64564
1764205620000,90817.34,90848.56,90740.01,90740.02,19.25325
1764205680000,90740.01,90779.49,90737.89,90750.0,11.74418
1764205740000,90750.0,90817.8,90750.0,90800.94,7.61177
1764205800000,90800.95,90800.95,90710.83,90713.63,23.03585
1764205860000,90713.63,90738.45,90657.38,90675.24,22.12793
1764205920000,90675.23,90675.24,90624.77,90674.02,10.71054
1764205980000,90674.01,90674.02,90569.69,90627.64,24.84125
1764206040000,90627.65,90714.86,90627.65,90688.06,12.48645
1764206100000,90688.07,90760.08,90620.0,90735.88,30.64676
1764206160000,90735.89,90776.17,90735.88,90744.57,22.27179
1764206220000,90744.57,90799.49,90730.01,90799.49,23.89896
1764206280000,90799.48,90818.0,90730.01,90730.01,10.06545
1764206340000,90730.01,90730.02,90671.12,90704.02,10.04806
1764206400000,90704.01,90704.01,90609.02,90609.02,16.29208
1764206460000,90609.02,90681.99,90604.05,90666.04,14.19622
1764206520000,90666.03,90672.74,90644.01,90659.0,5.77801
1764206580000,90658.99,90718.17,90658.99,90713.58,5.04295
1764206640000,90713.57,90713.58,90662.37,90686.17,13.02885
1764206700000,90686.18,90702.26,90686.18,90693.27,6.08299
1764206760000,90693.27,90711.43,90667.15,90690.25,32.71749
1764206820000,90690.24,90729.78,90680.0,90729.78,34.45297
1764206880000,90729.77,90764.94,90729.77,90744.83,4.70233
1764206940000,90744.83,90768.17,90713.36,90719.2,13.99832
1764207000000,90719.19,90719.19,90665.44,90665.45,5.09755
1764207060000,90665.44,90665.44,90615.68,90638.56,7.35112
1764207120000,90638.55,90678.87,90620.0,90620.0,5.07739
1764207180000,90620.0,90654.47,90600.0,90646.0,5.77415
1764207240000,90646.01,90686.67,90644.2,90653.76,7.91821
1764207300000,90653.76,90661.9,90631.23,90661.89,9.2348
1764207360000,90661.9,90700.0,90661.89,90689.71,3.36808
1764207420000,90689.72,90689.72,90649.87,90672.99,8.87033
1764207480000,90672.98,90672.99,90642.0,90646.85,4.31185
1764207540000,90646.84,90669.77,90646.84,90652.07,5.02597
1764207600000,90652.07,90664.51,90644.47,90646.91,4.20969
1764207660000,90646.91,90699.99,90646.14,90692.96,2.89729
1764207720000,90692.97,90712.57,90692.96,90712.57,2.70652
1764207780000,90712.57,90736.54,90688.3,90690.79,11.92188
1764207840000,90690.79,90706.52,90689.2,90706.52,2.57023
1764207900000,90706.51,90741.53,90690.0,90741.52,7.29391
1764207960000,90741.53,90741.53,90699.16,90700.01,2.69389
1764208020000,90700.0,90712.52,90657.0,90657.0,14.78866
1764208080000,90656.0,90656.01,90646.99,90647.0,3.65408
1764208140000,90647.0,90664.26,90639.73,90648.56,31.67362
1764208200000,90648.56,90735.22,90644.14,90735.21,8.50938
1764208260000,90735.22,90741.53,90695.58,90695.59,14.65502
1764208320000,90695.59,90718.0,90660.45,90668.0,5.58816
1764208380000,90668.0,90720.6,90668.0,90685.86,6.11179
1764208440000,90685.87,90700.0,90685.86,90700.0,3.81726
1764208500000,90700.0,90747.52,90700.0,90740.26,15.76268
1764208560000,90740.27,90899.73,90740.26,90855.04,32.25296
1764208620000,90855.04,90987.0,90816.76,90929.87,51.15445
1764208680000,90929.88,91110.13,90929.87,91031.49,114.55297
1764208740000,91031.49,91236.0,91009.62,91145.78,83.98805
1764208800000,91145.78,91213.68,91054.16,91056.31,42.08537
1764208860000,91056.31,91075.52,90930.0,90930.01,35.27279
1764208920000,90930.0,90968.0,90926.11,90940.67,22.11425
1764208980000,90940.68,90951.22,90910.96,90921.24,8.79904
1764209040000,90921.23,90946.29,90920.35,90940.78,13.19142
1764209100000,90940.77,90940.78,90879.76,90921.62,11.95522
1764209160000,90921.61,91044.5,90921.61,91000.33,27.05595
1764209220000,91000.33,91070.48,90991.06,91050.05,8.30421
1764209280000,91050.05,91109.27,91047.64,91109.27,20.04214
1764209340000,91109.27,91109.27,91059.57,91072.46,5.81728
1764209400000,91072.45,91100.0,91025.13,91099.99,18.08473
1764209460000,91100.0,91135.98,91044.98,91052.92,14.53719
1764209520000,91052.92,91052.92,90972.15,91000.02,11.79176
1764209580000,91000.02,91053.24,91000.02,91052.84,9.87063
1764209640000,91052.84,91071.16,91028.12,91029.89,20.2532
1764209700000,91029.89,91071.14,91002.98,91052.93,11.70055
1764209760000,91052.94,91093.61,91019.66,91086.66,9.97754
1764209820000,91086.66,91127.97,91086.65,91093.43,8.58106
1764209880000,91093.43,91105.76,91093.43,91100.01,8.19507
1764209940000,91100.0,91100.01,91022.75,91094.21,15.2174
1764210000000,91094.59,91155.51,91094.58,91155.5,14.16839
1764210060000,91155.51,91313.98,91149.92,91200.78,70.01796
1764210120000,91200.78,91200.78,91154.03,91168.28,24.56704
1764210180000,91168.28,91168.29,91101.54,91102.36,18.89348
1764210240000,91102.35,91154.44,91102.35,91146.65,9.45763
1764210300000,91146.64,91217.41,91121.01,91208.53,39.00919
1764210360000,91208.53,91351.0,91208.53,91328.74,118.24137
1764210420000,91328.74,91400.0,91297.14,91333.11,150.43858
1764210480000,91333.11,91456.58,91333.1,91405.59,126.54653
1764210540000,91405.58,91480.0,91400.0,91480.0,23.07785
1764210600000,91480.0,91567.98,91421.77,91498.02,178.19181
1764210660000,91498.02,91649.17,91472.0,91548.17,154.94024
1764210720000,91548.17,91683.64,91454.5,91485.45,94.68087
1764210780000,91485.45,91497.35,91430.74,91432.98,34.79416
1764210840000,91432.98,91466.09,91383.99,91389.99,14.15629
1764210900000,91390.0,91471.93,91365.84,91452.98,17.86107
1764210960000,91452.97,91465.24,91388.68,91407.29,18.2984
1764211020000,91407.28,91511.78,91395.4,91511.77,21.41867
1764211080000,91511.77,91586.34,91511.77,91586.33,18.94133
1764211140000,91586.33,91620.22,91527.65,91570.28,41.14277
1764211200000,91570.29,91573.16,91550.9,91573.16,7.41372
1764211260000,91573.16,91646.92,91564.32,91638.75,20.07736
1764211320000,91638.76,91757.98,91638.76,91757.98,51.47542
1764211380000,91757.97,91800.0,91725.61,91784.51,91.51333
1764211440000,91784.51,91887.0,91784.51,91823.4,114.19312
1764211500000,91823.39,91865.66,91737.09,91765.62,41.79132
1764211560000,91765.63,91817.59,91652.0,91759.08,101.94842
1764211620000,91759.08,91884.86,91759.08,91853.92,38.29143
1764211680000,91853.93,91853.93,91662.0,91672.0,25.26793
1764211740000,91672.0,91863.0,91662.82,91811.06,125.80329
1764211800000,91811.06,91920.0,91764.32,91881.0,160.16552
1764211860000,91881.01,91928.12,91775.15,91825.2,159.53689
1764211920000,91825.2,91942.56,91825.19,91880.0,159.95669
1764211980000,91880.0,91950.0,91813.7,91849.16,117.77904
1764212040000,91849.15,91903.76,91635.92,91641.38,61.78675
1764212100000,91641.39,91654.39,91524.17,91526.0,35.97363
1764212160000,91526.0,91526.0,91412.06,91420.18,39.57356
1764212220000,91420.17,91485.32,91333.75,91403.58,38.22127
1764212280000,91403.58,91477.0,91368.78,91477.0,22.13636
1764212340000,91476.99,91477.0,91360.0,91389.21,17.22622
1764212400000,91389.73,91394.79,91309.81,91374.0,44.43255
1764212460000,91373.99,91417.0,91366.38,91401.45,7.93535
1764212520000,91401.44,91401.45,91346.75,91364.65,7.04748
1764212580000,91364.65,91401.3,91351.82,91394.04,18.06921
1764212640000,91394.05,91419.38,91385.04,91388.87,7.73881
1764212700000,91388.86,91388.87,91332.58,91344.12,14.19182
1764212760000,91344.12,91414.98,91344.11,91400.01,28.87948
1764212820000,91400.0,91550.63,91400.0,91527.46,14.69977
1764212880000,91526.56,91615.6,91509.37,91599.98,10.59658
1764212940000,91599.99,91605.25,91485.87,91485.88,11.74896
1764213000000,91485.87,91499.98,91445.69,91499.98,13.1443
1764213060000,91499.98,91499.98,91423.73,91448.0,5.33288
1764213120000,91448.0,91451.21,91422.54,91424.82,4.80539
1764213180000,91424.83,91424.83,91332.58,91333.14,12.16831
1764213240000,91333.15,91389.54,91333.14,91361.97,7.73634
1764213300000,91361.96,91370.0,91312.63,91327.3,26.79719
1764213360000,91327.29,91399.99,91322.09,91399.98,16.26438
1764213420000,91399.99,91458.6,91399.99,91452.0,9.98638
1764213480000,91451.99,91580.0,91451.99,91574.35,12.16365
1764213540000,91574.35,91583.61,91539.5,91539.5,8.49508
1764213600000,91539.5,91598.09,91539.5,91585.95,13.91524
1764213660000,91585.96,91599.0,91574.84,91574.85,14.61505
1764213720000,91574.84,91578.78,91544.64,91546.04,8.60656
1764213780000,91546.03,91546.04,91465.34,91466.0,5.28081
1764213840000,91466.0,91486.01,91456.45,91476.95,9.91097
1764213900000,91476.94,91483.02,91426.78,91426.79,9.07012
1764213960000,91426.78,91456.0,91352.01,91352.01,16.92836
1764214020000,91352.01,91383.91,91329.76,91383.9,13.34329
1764214080000,91383.9,91383.91,91329.76,91360.67,19.10155
1764214140000,91360.66,91360.66,91330.08,91334.53,10.22696
1764214200000,91334.53,91334.53,91254.75,91254.75,10.47697
1764214260000,91254.75,91264.53,91222.78,91236.5,10.6611
1764214320000,91236.49,91245.6,91176.0,91176.0,14.75523
1764214380000,91176.01,91192.0,91125.53,91182.23,17.18943
1764214440000,91182.22,91186.32,91118.84,91133.58,25.24944
1764214500000,91133.58,91209.96,91113.23,91208.0,11.43131
1764214560000,91207.99,91208.49,91186.06,91186.06,5.89478
1764214620000,91186.07,91189.13,91135.45,91139.24,4.51396
1764214680000,91139.25,91225.9,91139.25,91225.9,11.15139
1764214740000,91225.9,91249.18,91180.0,91198.32,19.2833
1764214800000,91198.31,91248.16,91198.31,91198.32,8.45156
1764214860000,91198.31,91246.92,91190.0,91241.23,7.96588
1764214920000,91241.24,91260.0,91094.58,91163.85,80.85354
1764214980000,91163.85,91184.84,91128.14,91128.14,8.15234
1764215040000,91128.14,91162.62,91088.76,91161.98,25.61545
1764215100000,91161.99,91198.91,91100.47,91117.99,5.80268
1764215160000,91117.99,91124.0,91105.0,91105.0,7.76357
1764215220000,91105.0,91105.01,91072.18,91072.19,16.07801
1764215280000,91072.18,91084.0,91044.14,91064.66,12.08547
1764215340000,91064.66,91100.0,91048.57,91099.99,21.48012
1764215400000,91099.99,91137.67,91084.34,91125.15,14.15856
1764215460000,91125.15,91135.79,91102.86,91114.57,12.1963
1764215520000,91114.57,91148.0,91114.57,91148.0,4.5436
1764215580000,91148.01,91148.01,91127.45,91127.45,9.60599
1764215640000,91127.46,91188.0,91127.45,91175.9,7.81223
1764215700000,91175.91,91192.0,91146.99,91192.0,9.49562
1764215760000,91192.0,91221.7,91175.68,91221.69,7.27905
1764215820000,91221.69,91221.69,91188.68,91188.68,3.87245
1764215880000,91188.69,91188.69,91138.28,91148.13,9.01604
1764215940000,91148.12,91163.4,91071.15,91091.68,9.02395
1764216000000,91091.68,91123.69,91068.71,91083.83,10.53766
1764216060000,91083.83,91117.43,91057.77,91085.99,7.97229
1764216120000,91085.98,91090.52,91060.15,91060.15,5.56996
1764216180000,91060.15,91078.47,91059.33,91064.22,8.93852
1764216240000,91064.22,91098.29,91060.24,91093.27,3.59939
1764216300000,91093.27,91114.86,91082.1,91095.74,3.9304
1764216360000,91095.74,91122.98,91093.29,91093.3,5.10447
1764216420000,91093.29,91159.18,91092.44,91159.17,4.12882
1764216480000,91159.18,91181.93,91138.34,91141.98,2.12581
1764216540000,91141.98,91179.47,91141.98,91179.47,4.33448
1764216600000,91179.46,91260.0,91169.61,91259.99,12.70489
1764216660000,91260.0,91348.08,91259.99,91336.54,30.03815
1764216720000,91336.54,91343.99,91288.01,91288.02,14.77478
1764216780000,91288.02,91341.66,91288.01,91339.06,10.40208
1764216840000,91339.05,91353.85,91278.54,91289.98,11.07592
1764216900000,91289.99,91345.66,91280.96,91318.14,15.68041
1764216960000,91318.13,91340.41,91307.15,91324.43,4.11617
1764217020000,91324.42,91324.42,91259.99,91292.45,6.38967
1764217080000,91292.44,91299.72,91230.89,91230.89,11.35186
1764217140000,91230.89,91230.9,91204.32,91204.32,8.79204
1764217200000,91204.33,91235.15,91200.0,91235.14,4.15699
1764217260000,91235.15,91235.15,91184.05,91214.08,8.50775
1764217320000,91214.08,91214.08,91200.0,91208.22,4.61219
1764217380000,91208.22,91230.0,91205.15,91230.0,13.68128
1764217440000,91230.0,91250.22,91200.0,91250.0,10.77268
1764217500000,91250.0,91344.35,91250.0,91313.99,18.57686
1764217560000,91313.98,91346.69,91280.65,91306.33,12.82867
1764217620000,91306.33,91324.19,91213.5,91239.75,9.12324
1764217680000,91239.75,91239.75,91158.01,91158.02,6.29013
1764217740000,91158.02,91169.23,91119.3,91125.69,6.71608
1764217800000,91125.7,91135.24,91090.4,91104.07,15.67537
1764217860000,91104.06,91157.79,91088.89,91142.78,9.59386
1764217920000,91142.78,91186.84,91137.96,91149.46,5.56442
1764217980000,91149.46,91186.69,91105.46,91105.46,13.16558
1764218040000,91105.45,91118.85,91075.0,91113.0,7.92216
1764218100000,91113.0,91149.99,91113.0,91127.94,14.67268
1764218160000,91127.94,91145.73,91127.94,91132.8,6.46043
1764218220000,91132.8,91211.79,91132.8,91211.79,9.96027
1764218280000,91211.8,91300.0,91211.8,91258.41,7.27518
1764218340000,91258.4,91258.4,91207.39,91249.97,7.25694
1764218400000,91249.96,91249.97,91201.87,91211.98,8.09574
1764218460000,91211.99,91211.99,91132.81,91132.81,14.73219
1764218520000,91132.8,91187.59,91121.89,91167.27,7.92666
1764218580000,91167.27,91213.18,91157.74,91196.57,5.22103
1764218640000,91196.57,91196.57,91156.07,91156.08,3.31621
1764218700000,91156.08,91209.99,91156.07,91209.99,6.48447
1764218760000,91209.99,91228.94,91169.49,91228.94,17.39445
1764218820000,91228.94,91259.97,91228.94,91254.6,5.44006
1764218880000,91254.61,91258.0,91235.99,91235.99,2.59506
1764218940000,91236.0,91258.02,91235.99,91240.01,4.96597
1764219000000,91240.01,91240.02,91204.4,91213.49,3.77402
1764219060000,91213.5,91213.5,91178.66,91208.76,4.64847
1764219120000,91208.76,91246.0,91196.38,91246.0,3.2533
1764219180000,91246.0,91275.93,91245.99,91257.4,4.57686
1764219240000,91257.4,91300.0,91249.1,91249.1,15.56988
1764219300000,91249.11,91253.44,91237.89,91253.43,7.25882
1764219360000,91253.44,91300.0,91253.43,91299.99,7.36873
1764219420000,91300.0,91313.71,91279.68,91279.68,3.91872
1764219480000,91279.68,91296.35,91274.66,91274.67,6.19333
1764219540000,91274.67,91287.4,91274.66,91277.06,2.10607
1764219600000,91277.06,91277.06,91168.65,91168.65,13.78218
1764219660000,91168.66,91197.6,91154.0,91165.01,5.69987
1764219720000,91165.0,91224.76,91165.0,91219.95,7.29716
1764219780000,91219.95,91235.01,91214.0,91235.01,3.43405
1764219840000,91235.01,91285.72,91235.0,91248.92,7.83514
1764219900000,91248.92,91258.12,91222.01,91243.61,4.1187
1764219960000,91243.61,91319.39,91243.61,91312.31,6.66129
1764220020000,91312.31,91333.0,91300.97,91300.99,5.20175
1764220080000,91300.98,91307.99,91256.47,91256.47,6.42454
1764220140000,91256.47,91256.48,91200.0,91207.54,3.87556
1764220200000,91207.54,91212.69,91200.0,91212.23,4.19679
1764220260000,91212.23,91222.01,91186.44,91200.0,6.97744
1764220320000,91200.0,91279.2,91200.0,91253.0,4.59619
1764220380000,91252.99,91293.01,91252.99,91289.34,4.38918
1764220440000,91289.34,91319.84,91289.34,91298.36,5.53188
1764220500000,91298.36,91311.12,91273.0,91288.97,6.73242
1764220560000,91288.96,91303.21,91241.62,91249.96,4.50519
1764220620000,91249.97,91284.42,91249.96,91253.35,3.652
1764220680000,91253.34,91288.3,91241.62,91282.01,4.58814
1764220740000,91282.0,91282.01,91242.0,91242.0,2.4257
1764220800000,91242.01,91323.15,91242.01,91270.81,7.63606
1764220860000,91270.8,91292.67,91251.15,91292.67,6.58663
1764220920000,91292.67,91315.42,91292.67,91301.8,1.17975
1764220980000,91301.79,91447.97,91301.79,91440.55,32.37952
1764221040000,91440.56,91500.0,91440.55,91494.32,50.00425
1764221100000,91494.33,91554.49,91485.55,91512.47,28.12662
1764221160000,91512.46,91528.49,91440.55,91447.65,14.74166
1764221220000,91447.65,91515.35,91440.55,91486.69,8.40656
1764221280000,91486.69,91528.3,91470.9,91524.33,14.12353
1764221340000,91524.33,91533.94,91478.95,91489.02,12.60743
1764221400000,91489.02,91489.02,91406.31,91446.33,12.20879
1764221460000,91446.32,91475.68,91434.62,91436.84,13.43344
1764221520000,91436.84,91452.34,91363.03,91375.92,6.33382
1764221580000,91375.93,91392.94,91354.79,91387.5,4.23461
1764221640000,91387.5,91387.5,91343.45,91361.91,17.94031
1764221700000,91361.91,91361.91,91206.83,91224.27,18.02622
1764221760000,91224.28,91303.99,91224.28,91303.98,7.934
1764221820000,91303.97,91303.98,91205.85,91205.86,6.62763
1764221880000,91205.85,91209.05,91132.0,91134.82,17.79814
1764221940000,91134.83,91172.69,91111.68,91165.92,11.19768
1764222000000,91165.91,91172.7,91034.49,91034.49,18.6931
1764222060000,91034.48,91043.1,90962.62,90983.8,52.79097
1764222120000,90983.81,91025.48,90921.02,90957.7,24.29632
1764222180000,90957.71,90987.19,90889.11,90987.19,42.67174
1764222240000,90987.18,90991.16,90950.01,90966.46,4.64062
1764222300000,90966.45,91000.0,90938.59,90999.99,9.21636
1764222360000,90999.99,91027.79,90993.11,91017.81,11.44932
1764222420000,91017.82,91017.82,90966.45,90966.45,5.18301
1764222480000,90966.46,91092.51,90966.45,91092.51,20.266
1764222540000,91092.51,91092.51,91020.01,91026.76,13.19948
1764222600000,91026.77,91029.04,90952.93,90973.13,18.59525
1764222660000,90973.13,90973.14,90942.17,90954.12,3.5688
1764222720000,90954.11,90972.98,90921.85,90934.26,11.8566
1764222780000,90934.27,91029.04,90934.26,90995.74,32.43036
1764222840000,90995.74,91004.84,90977.52,91001.7,6.30562
1764222900000,91001.71,91029.04,90956.0,90956.0,12.32062
1764222960000,90956.0,90984.12,90938.23,90946.65,8.16591
1764223020000,90946.64,90979.71,90946.64,90953.96,16.36477
1764223080000,90953.96,90985.6,90949.87,90985.59,4.5941
1764223140000,90985.6,90985.6,90963.73,90967.54,4.45232
1764223200000,90967.53,91043.31,90967.53,91033.05,7.52544
1764223260000,91033.06,91044.0,91033.05,91036.47,6.20738
1764223320000,91036.47,91059.01,90999.99,91000.0,10.54517
1764223380000,90999.99,91000.0,90974.51,90981.77,11.69159
1764223440000,90981.77,91010.84,90981.76,90997.47,5.6986
1764223500000,90997.46,91019.84,90997.46,91011.79,4.51218
1764223560000,91011.79,91017.5,90995.83,91017.49,6.39393
1764223620000,91017.5,91057.62,91017.49,91045.89,5.91709
1764223680000,91045.9,91072.71,91030.97,91072.7,3.31723
1764223740000,91072.7,91130.35,91072.7,91130.35,8.5819
1764223800000,91130.35,91300.05,91130.35,91235.29,128.30605
1764223860000,91235.28,91255.15,91234.44,91255.15,4.0523
1764223920000,91255.14,91255.15,91208.0,91208.01,6.50512
1764223980000,91208.01,91254.78,91208.0,91250.39,11.8415
1764224040000,91250.39,91300.0,91242.75,91287.72,58.29183
1764224100000,91287.72,91341.36,91259.01,91308.37,8.82624
1764224160000,91308.37,91368.72,91308.37,91328.54,30.39206
1764224220000,91328.54,91328.55,91256.01,91256.01,12.20091
1764224280000,91256.01,91256.02,91215.01,91227.8,5.31471
1764224340000,91227.81,91235.98,91227.8,91228.24,5.27592
1764224400000,91228.23,91249.97,91228.23,91249.97,2.38619
1764224460000,91249.96,91253.79,91227.8,91227.81,3.02292
1764224520000,91227.81,91311.47,91227.8,91311.47,17.37559
1764224580000,91311.48,91339.69,91311.47,91326.0,4.38213
1764224640000,91326.01,91342.48,91312.3,91342.47,7.08028
1764224700000,91342.47,91368.91,91331.32,91361.57,8.50027
1764224760000,91361.58,91399.99,91361.57,91384.48,3.862
1764224820000,91384.47,91413.45,91373.9,91398.56,7.38071
1764224880000,91398.56,91410.96,91335.89,91378.7,12.83906
1764224940000,91378.7,91382.0,91370.96,91382.0,2.4541
1764225000000,91382.0,91391.84,91358.02,91373.59,5.47293
1764225060000,91373.59,91373.59,91350.33,91358.89,5.46248
1764225120000,91358.88,91379.96,91358.88,91379.95,8.92165
1764225180000,91379.96,91386.45,91348.13,91348.14,5.4544
1764225240000,91348.14,91365.02,91348.13,91365.01,5.28609
1764225300000,91365.01,91378.71,91340.57,91340.63,4.47755
1764225360000,91341.62,91379.4,91341.62,91379.39,5.54963
1764225420000,91379.4,91417.57,91379.4,91417.56,8.08432
1764225480000,91417.56,91425.39,91404.29,91425.38,4.81426
1764225540000,91425.38,91445.3,91392.9,91392.9,4.91434
1764225600000,91392.9,91392.91,91331.33,91331.33,9.53877
1764225660000,91331.34,91331.34,91280.0,91280.01,7.39867
1764225720000,91280.01,91339.1,91280.0,91311.38,17.77421
1764225780000,91311.37,91337.37,91302.51,91329.46,4.42119
1764225840000,91329.46,91335.32,91329.45,91335.31,2.14313
1764225900000,91335.32,91347.88,91321.52,91321.52,4.51525
1764225960000,91321.53,91326.02,91292.59,91292.6,4.65683
1764226020000,91292.59,91375.32,91292.59,91363.39,4.0801
1764226080000,91363.39,91363.4,91343.08,91343.09,6.1605
1764226140000,91343.08,91348.84,91311.81,91311.82,5.60674
1764226200000,91311.81,91311.82,91262.83,91264.59,6.61718
1764226260000,91264.6,91264.6,91195.79,91195.79,4.7518
1764226320000,91195.79,91216.59,91195.79,91202.2,4.96651
1764226380000,91202.19,91210.61,91202.19,91206.96,3.59722
1764226440000,91206.97,91212.2,91206.97,91212.19,4.57985
1764226500000,91212.18,91274.48,91212.18,91274.48,10.47696
1764226560000,91274.7,91283.18,91260.8,91261.87,3.87569
1764226620000,91261.87,91280.0,91254.17,91254.18,5.67173
1764226680000,91254.18,91270.83,91250.02,91258.77,5.17996
1764226740000,91258.77,91258.77,91213.58,91244.58,15.13301
1764226800000,91244.59,91259.27,91237.68,91258.51,6.46561
1764226860000,91258.51,91285.68,91200.01,91212.86,11.05475
1764226920000,91212.85,91212.86,91185.01,91185.01,4.59033
1764226980000,91185.02,91185.02,91135.88,91135.89,7.81616
1764227040000,91135.89,91175.33,91135.89,91164.26,6.26309
1764227100000,91164.27,91250.16,91164.26,91217.32,16.34624
1764227160000,91217.32,91234.77,91217.31,91226.47,2.16576
1764227220000,91226.47,91248.35,91226.47,91229.39,2.77153
1764227280000,91229.4,91259.28,91217.31,91244.92,3.29878
1764227340000,91244.92,91247.92,91226.64,91240.73,4.37852
1764227400000,91240.73,91290.14,91240.73,91278.17,7.91206
1764227460000,91278.17,91278.18,91267.99,91276.94,1.24909
1764227520000,91276.93,91327.98,91276.93,91327.97,2.7317
1764227580000,91327.98,91327.98,91300.0,91303.95,8.69464
1764227640000,91303.96,91303.96,91262.0,91283.17,6.55204
1764227700000,91283.16,91283.16,91248.89,91248.89,2.17678
1764227760000,91248.89,91271.18,91241.45,91271.17,1.88852
1764227820000,91271.18,91309.0,91260.35,91302.59,18.71375
1764227880000,91302.59,91352.55,91302.59,91341.34,4.3867
1764227940000,91341.34,91366.77,91341.33,91362.89,3.5658
1764228000000,91362.9,91362.9,91341.36,91357.58,2.88877
1764228060000,91357.59,91385.12,91332.0,91350.05,19.90724
1764228120000,91350.05,91374.0,91340.56,91373.99,5.91813
1764228180000,91373.99,91381.96,91357.96,91370.0,7.65211
1764228240000,91370.0,91376.44,91352.98,91376.43,3.1322
1764228300000,91376.43,91432.93,91376.43,91427.2,24.25873
1764228360000,91427.19,91429.0,91427.18,91428.99,7.63691
1764228420000,91428.99,91467.77,91428.99,91448.16,10.57545
1764228480000,91448.17,91457.31,91448.16,91457.3,1.23923
1764228540000,91457.31,91457.31,91442.95,91442.95,4.74865
1764228600000,91442.95,91442.96,91411.66,91411.68,9.84241
1764228660000,91411.67,91411.68,91362.41,91403.08,13.82954
1764228720000,91403.09,91423.75,91363.18,91389.73,12.03962
1764228780000,91389.73,91450.9,91389.73,91436.09,14.38995
1764228840000,91436.09,91443.31,91415.63,91443.31,11.7567
1764228900000,91443.99,91455.36,91430.44,91445.09,10.88582
1764228960000,91445.09,91445.1,91408.02,91417.85,12.09811
1764229020000,91417.84,91436.29,91410.45,91418.66,10.632
1764229080000,91418.66,91418.66,91384.41,91417.7,19.96593
1764229140000,91417.69,91417.7,91381.55,91401.47,11.72643
1764229200000,91401.47,91401.48,91358.43,91368.18,12.00768
1764229260000,91368.18,91399.99,91360.94,91361.94,16.41566
1764229320000,91361.94,91375.86,91353.05,91370.99,13.34101
1764229380000,91370.99,91399.61,91370.52,91374.63,12.70639
1764229440000,91374.62,91374.62,91350.0,91364.63,12.65433
1764229500000,91364.63,91374.08,91350.0,91350.01,13.68654
1764229560000,91350.0,91350.01,91332.99,91333.7,15.69703
1764229620000,91333.69,91365.99,91327.46,91365.98,12.23719
1764229680000,91365.98,91397.15,91356.84,91384.41,13.4194
1764229740000,91384.4,91437.86,91384.4,91425.08,11.83016
1764229800000,91425.08,91439.82,91422.41,91439.81,11.71283
1764229860000,91439.81,91496.63,91439.81,91480.49,19.64158
1764229920000,91480.49,91483.4,91440.01,91450.0,13.21013
1764229980000,91449.99,91464.1,91441.68,91453.59,13.04069
1764230040000,91453.58,91466.22,91403.79,91406.46,23.22561
1764230100000,91406.46,91416.4,91386.75,91415.56,13.14783
1764230160000,91415.56,91415.57,91385.76,91393.45,17.71814
1764230220000,91393.44,91409.19,91385.76,91403.52,9.33231
1764230280000,91403.52,91420.0,91403.52,91407.57,9.85631
1764230340000,91407.57,91415.77,91404.8,91408.34,6.75988
1764230400000,91408.34,91449.98,91405.54,91427.34,8.38783
1764230460000,91427.33,91467.99,91427.33,91467.99,6.73989
1764230520000,91467.98,91511.83,91467.98,91481.5,13.26356
1764230580000,91481.5,91481.5,91385.77,91394.51,21.45684
1764230640000,91394.5,91397.44,91366.89,91377.76,18.37829
1764230700000,91377.76,91415.98,91377.76,91415.97,12.20067
1764230760000,91415.97,91435.41,91398.87,91435.41,8.36176
1764230820000,91435.41,91456.79,91370.0,91391.03,10.25766
1764230880000,91391.03,91391.03,91355.74,91355.75,5.3682
1764230940000,91355.74,91373.57,91346.64,91346.65,5.63423
1764231000000,91346.64,91346.65,91320.0,91320.0,4.24573
1764231060000,91320.0,91320.0,91256.0,91262.63,26.05566
1764231120000,91262.63,91307.76,91262.62,91273.51,10.86124
1764231180000,91273.51,91273.52,91230.78,91241.22,12.77045
1764231240000,91241.22,91248.83,91221.17,91248.82,16.21656
1764231300000,91248.83,91293.66,91248.82,91293.65,3.11858
1764231360000,91293.65,91300.0,91276.95,91276.95,3.40442
1764231420000,91276.96,91276.98,91255.39,91255.4,5.4452
1764231480000,91255.39,91267.16,91255.39,91255.41,5.11609
1764231540000,91255.4,91267.46,91255.4,91267.45,4.87538
1764231600000,91267.46,91315.23,91267.45,91315.23,4.09215
1764231660000,91315.23,91315.23,91256.65,91287.38,5.36533
1764231720000,91287.39,91315.24,91282.61,91308.78,3.83591
1764231780000,91308.78,91356.83,91289.05,91349.33,16.05407
1764231840000,91349.34,91384.69,91345.05,91352.25,15.98764
1764231900000,91352.26,91396.0,91352.25,91375.64,8.94878
1764231960000,91375.65,91375.65,91345.15,91362.62,6.86102
1764232020000,91362.62,91379.99,91352.39,91373.41,4.02868
1764232080000,91373.41,91373.42,91337.11,91348.42,9.8911
1764232140000,91348.43,91368.81,91348.42,91368.81,4.08263
1764232200000,91368.8,91368.81,91349.05,91349.62,4.51824
1764232260000,91349.61,91349.62,91349.61,91349.61,2.99756
