Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-11-26 07:55:00+00:00,1560.199951171875,1563.800048828125,1560.0999755859375,1562.800048828125,169935
2025-11-26 08:00:00+00:00,1561.0999755859375,1562.4000244140625,1560.0999755859375,1560.0999755859375,178507
2025-11-26 08:05:00+00:00,1561.699951171875,1561.9000244140625,1560.300048828125,1561.0,98786
2025-11-26 08:10:00+00:00,1562.4000244140625,1564.4000244140625,1561.300048828125,1561.800048828125,209443
2025-11-26 08:15:00+00:00,1562.800048828125,1563.5999755859375,1561.5999755859375,1562.4000244140625,99136
2025-11-26 08:20:00+00:00,1564.0,1564.0,1561.5,1562.699951171875,282151
2025-11-26 08:25:00+00:00,1565.9000244140625,1567.0,1563.5,1564.0,180003
2025-11-26 08:30:00+00:00,1567.5,1568.4000244140625,1565.199951171875,1565.800048828125,237995
2025-11-26 08:35:00+00:00,1568.5999755859375,1568.699951171875,1565.0,1567.5,332119
2025-11-26 08:40:00+00:00,1567.9000244140625,1568.9000244140625,1567.5,1568.699951171875,242419
2025-11-26 08:45:00+00:00,1566.699951171875,1567.9000244140625,1565.0999755859375,1567.9000244140625,257230
2025-11-26 08:50:00+00:00,1567.199951171875,1567.5,1566.5,1566.699951171875,85316
2025-11-26 08:55:00+00:00,1565.699951171875,1567.800048828125,1565.5999755859375,1567.4000244140625,230960
2025-11-26 09:00:00+00:00,1566.800048828125,1567.5,1565.4000244140625,1565.5999755859375,90417
2025-11-26 09:05:00+00:00,1565.9000244140625,1567.0,1565.300048828125,1566.4000244140625,102153
2025-11-26 09:10:00+00:00,1565.5999755859375,1567.199951171875,1565.300048828125,1565.9000244140625,865671
2025-11-26 09:15:00+00:00,1566.199951171875,1566.9000244140625,1565.0999755859375,1566.0,252171
2025-11-26 09:20:00+00:00,1568.5999755859375,1568.5999755859375,1566.0,1566.199951171875,402621
2025-11-26 09:25:00+00:00,1569.9000244140625,1570.4000244140625,1567.9000244140625,1568.699951171875,568730
2025-11-26 09:30:00+00:00,1569.0,1571.0,1568.699951171875,1570.0999755859375,641389
2025-11-26 09:35:00+00:00,1569.800048828125,1571.199951171875,1568.5,1569.0999755859375,315684
2025-11-26 09:40:00+00:00,1569.800048828125,1570.699951171875,1569.5,1569.800048828125,311851
2025-11-26 09:45:00+00:00,1569.0,1569.699951171875,1568.4000244140625,1569.699951171875,338438
2025-11-26 09:50:00+00:00,1570.0,1570.0999755859375,1568.199951171875,1568.9000244140625,370713
2025-11-26 09:55:00+00:00,1569.9000244140625,1571.0,1569.300048828125,1570.300048828125,302918
2025-11-27 03:45:00+00:00,1571.199951171875,1575.0,1566.4000244140625,1575.0,463687
2025-11-27 03:50:00+00:00,1571.300048828125,1573.0,1570.300048828125,1571.199951171875,142457
2025-11-27 03:55:00+00:00,1570.300048828125,1572.0,1569.300048828125,1571.4000244140625,168511
2025-11-27 04:00:00+00:00,1569.0,1570.5,1568.4000244140625,1569.800048828125,118674
2025-11-27 04:05:00+00:00,1568.5999755859375,1570.0999755859375,1568.4000244140625,1568.800048828125,97500
2025-11-27 04:10:00+00:00,1567.0,1568.699951171875,1566.0999755859375,1568.699951171875,166578
2025-11-27 04:15:00+00:00,1568.0,1569.0,1566.300048828125,1567.300048828125,99643
2025-11-27 04:20:00+00:00,1566.199951171875,1569.199951171875,1566.199951171875,1567.800048828125,97535
2025-11-27 04:25:00+00:00,1567.199951171875,1568.5999755859375,1565.0999755859375,1566.0999755859375,125585
2025-11-27 04:30:00+00:00,1566.300048828125,1567.9000244140625,1566.300048828125,1567.300048828125,90470
2025-11-27 04:35:00+00:00,1567.4000244140625,1568.4000244140625,1566.4000244140625,1566.4000244140625,80372
2025-11-27 04:40:00+00:00,1568.0,1569.0,1566.0999755859375,1567.5,137559
2025-11-27 04:45:00+00:00,1569.9000244140625,1569.9000244140625,1567.199951171875,1568.0,72147
2025-11-27 04:50:00+00:00,1567.5,1570.0,1567.4000244140625,1569.9000244140625,125434
2025-11-27 04:55:00+00:00,1566.300048828125,1568.0,1565.5,1568.0,203495
2025-11-27 05:00:00+00:00,1565.5999755859375,1566.800048828125,1565.5,1566.300048828125,58740
2025-11-27 05:05:00+00:00,1565.0999755859375,1565.699951171875,1564.0999755859375,1565.699951171875,90479
2025-11-27 05:10:00+00:00,1564.4000244140625,1566.4000244140625,1564.0,1565.0,57977
2025-11-27 05:15:00+00:00,1564.5,1565.0,1564.0,1564.4000244140625,65962
2025-11-27 05:20:00+00:00,1564.800048828125,1565.0999755859375,1564.300048828125,1564.5,68564
2025-11-27 05:25:00+00:00,1566.0999755859375,1566.5,1564.5,1564.699951171875,62477
2025-11-27 05:30:00+00:00,1565.0,1566.699951171875,1565.0,1566.0999755859375,67296
2025-11-27 05:35:00+00:00,1564.800048828125,1565.9000244140625,1564.800048828125,1565.0,93112
2025-11-27 05:40:00+00:00,1564.5,1565.5999755859375,1564.5,1564.800048828125,87437
2025-11-27 05:45:00+00:00,1563.5999755859375,1564.5999755859375,1563.0,1564.5,150296
2025-11-27 05:50:00+00:00,1563.5,1564.5,1563.0,1563.699951171875,81813
2025-11-27 05:55:00+00:00,1564.0,1564.4000244140625,1563.199951171875,1563.699951171875,88777
2025-11-27 06:00:00+00:00,1563.5999755859375,1564.4000244140625,1563.199951171875,1564.0,102031
2025-11-27 06:05:00+00:00,1563.5999755859375,1565.0,1563.199951171875,1563.5999755859375,101518
2025-11-27 06:10:00+00:00,1563.199951171875,1564.5,1563.199951171875,1563.699951171875,50956
2025-11-27 06:15:00+00:00,1563.199951171875,1564.5,1563.199951171875,1563.4000244140625,75853
2025-11-27 06:20:00+00:00,1563.0,1563.300048828125,1561.199951171875,1563.199951171875,76389
2025-11-27 06:25:00+00:00,1563.9000244140625,1564.0,1561.199951171875,1563.0,66197
2025-11-27 06:30:00+00:00,1564.5,1565.0,1563.0999755859375,1563.9000244140625,68996
2025-11-27 06:35:00+00:00,1563.199951171875,1564.5,1562.4000244140625,1564.5,57847
2025-11-27 06:40:00+00:00,1563.800048828125,1564.0,1562.9000244140625,1563.699951171875,46422
2025-11-27 06:45:00+00:00,1563.199951171875,1564.0999755859375,1562.9000244140625,1563.9000244140625,60887
2025-11-27 06:50:00+00:00,1562.300048828125,1563.699951171875,1562.0,1563.699951171875,48609
2025-11-27 06:55:00+00:00,1563.0,1563.800048828125,1562.0,1562.300048828125,50135
2025-11-27 07:00:00+00:00,1561.9000244140625,1563.0,1561.5,1563.0,51738
2025-11-27 07:05:00+00:00,1561.9000244140625,1562.5,1561.699951171875,1561.9000244140625,25057
